code,name,start_date,end_date,cup_formed,reason
000933,神火股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000935,四川双马,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000936,华西股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000937,冀中能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000938,紫光股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000948,南天信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000949,新乡化纤,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000950,重药控股,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000951,中国重汽,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000952,广济药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000953,河化股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000955,欣龙控股,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000957,中通客车,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000958,电投产融,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000959,首钢股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000960,锡业股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000962,东方钽业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000963,华东医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000965,天保基建,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000966,长源电力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000967,盈峰环境,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000968,蓝焰控股,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000969,安泰科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000970,中科三环,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000973,佛塑科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000975,山金国际,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000977,浪潮信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000978,桂林旅游,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000980,众泰汽车,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000981,山子高科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000983,山西焦煤,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000985,大庆华科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000987,越秀资本,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000988,华工科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000989,九芝堂,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000990,诚志股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000993,闽东电力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000995,皇台酒业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000997,新 大 陆,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000998,隆平高科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
000999,华润三九,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001201,东瑞股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001202,炬申股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001203,大中矿业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001205,盛航股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001206,依依股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001207,联科科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001208,华菱线缆,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001209,洪兴股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001210,金房能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001211,双枪科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001212,中旗新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001213,中铁特货,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001215,千味央厨,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001216,华瓷股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001217,华尔泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001218,丽臣实业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001219,青岛食品,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001220,世盟股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001221,悍高集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001222,源飞宠物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001223,欧克科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001225,和泰机电,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001226,拓山重工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001227,兰州银行,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001228,永泰运,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001229,魅视科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001230,劲旅环境,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001231,农心科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001233,海安集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001234,泰慕士,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001236,弘业期货,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001238,浙江正特,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001239,永达股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001255,博菲电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001256,炜冈科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001257,盛龙股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001258,立新能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001259,利仁科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001260,坤泰股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001266,宏英智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001267,汇绿生态,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001268,联合精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001269,欧晶科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001277,速达股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001278,一彬科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001279,强邦新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001280,中国铀业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001282,三联锻造,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001283,豪鹏科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001285,瑞立科密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001286,陕西能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001287,中电港,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001288,运机集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001289,龙源电力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001296,长江材料,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001298,好上好,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001299,美能能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001300,三柏硕,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001301,尚太科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001306,夏厦精密,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001308,康冠科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001309,德明利,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001311,多利科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001312,福恩股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001313,粤海饲料,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001314,亿道信息,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001316,润贝航科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001317,三羊马,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001318,阳光乳业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001319,铭科精技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001322,箭牌家居,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001323,慕思股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001324,长青科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001325,元创股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001326,联域股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001328,登康口腔,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001330,博纳影业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001331,胜通能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001332,锡装股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001333,光华股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001335,信凯科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001336,楚环科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001337,四川黄金,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001338,永顺泰,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001339,智微智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001356,富岭股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001358,兴欣新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001359,平安电工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001360,南矿集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001366,播恩集团,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001367,海森药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001368,通达创智,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001369,双欣材料,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001373,翔腾新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001376,百通能源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001378,德冠新材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001379,腾达科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001380,华纬科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001382,新亚电缆,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001386,马可波罗,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001387,雪祺电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001388,信通电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001389,广合科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001390,古麒绒材,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001391,国货航,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001395,亚联机械,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001396,誉帆科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001400,江顺科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001696,宗申动力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001872,招商港口,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001896,豫能控股,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001914,招商积余,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001965,招商公路,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
001979,招商蛇口,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002001,新 和 成,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002003,伟星股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002004,华邦健康,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002006,精工科技,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002007,华兰生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002008,大族激光,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002009,天奇股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002010,传化智联,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002011,盾安环境,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002012,凯恩股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002014,永新股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002015,协鑫能科,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002016,世荣兆业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002017,东信和平,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002019,亿帆医药,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002020,京新药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002021,中捷资源,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002022,科华生物,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002023,海特高新,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002025,航天电器,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002026,山东威达,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002027,分众传媒,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002028,思源电气,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002029,七 匹 狼,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002030,达安基因,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002031,巨轮智能,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002032,苏 泊 尔,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002033,丽江股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002034,旺能环境,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002035,华帝股份,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002036,联创电子,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002037,保利联合,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002038,双鹭药业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002039,黔源电力,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002040,南 京 港,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002041,登海种业,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002042,华孚时尚,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002043,兔 宝 宝,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002044,美年健康,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002045,国光电器,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002046,国机精工,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002048,宁波华翔,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
002049,紫光国微,2024-09-01,2025-05-26,False,Insufficient data (need 310+ days)
